"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2023-03-31","CHECKPOINT.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",11601500,3572090,8029410,0,3536550,27290,3563843,8653340,8851730,12423820,-660,340,1000,29020,-777015,-806040,5,-806035,-665,-806700,-21190,-785510,0,2,-785508,2,-785510,-0.14,-0.14,5468335,5468300
"2022-12-30","CHEF","USD","0001517175","2023-02-28","2023-02-28 11:39:54","2022","FY",2613399000,1994763000,618636000,0,0,0,518219000,14679000,532898000,2527661000,-43849000,43849000,43849000,39975000,85738000,85738000,0,85738000,-43849000,41889000,14139000,27750000,0,0,27750000,-580000,28330000,0.75,0.73,37094220,38742328
"2022-12-31","CHEF.ST","SEK","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1081441000,1115137000,-33696000,0,0,0,0,0,449234000,1115137000,-5945000,1002000,7274000,49873000,-97504000,-147377000,-1954000,-33696000,-5320000,-154651000,-88000,-154564000,0,1000,-154563000,0,-154563000,-12.19,-12.19,12679000,12679000
"2022-12-31","CHEK","USD","0001610590","2023-03-31","2023-03-31 16:32:17","2022","FY",0,405000,-405000,14271000,5763000,0,5763000,0,20034000,20034000,914000,926000,12000,405000,-18691000,-19096000,-938000,-20034000,926000,-19108000,146000,-19108000,0,0,-19254000,0,-19108000,-3.39,-3.39,5671786,5671786
"2022-12-31","CHELF","CAD","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",0,659.436,-659.436,0,361803,0,361803,55268,2716306,2716306,0,153,0,2213225,0,-2213225,0,-2701396,-462570,-2675795,12543,-2675795,0,0,-2675795,0,-2675795,-0.0211,-0.0211,126783550,126783550
"2022-12-31","CHEM.JK","IDR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",127523508227,90534413699,36989094528,0,21375908723,4792815364,25160992024,0,25160992024,115695405723,0,2420917308,0,2098865894,13792095248,11693229354,134873146,11828102500,-2772215059,9055887441,2039266084,7016621357,0,0,7016621357,0,7016621357,4.13,4.13,1700000000,1700000000
"2023-03-31","CHEMBOND.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4404441000,2552905000,1851536000,10016000,126552000,362281000,488833000,46361000,1550805000,4103710000,1757000,12151000,10413000,45053000,394803000,344637000,706443000,315461000,-711718000,336679000,88959000,251622000,0,-1000,250956000,0,250956000,18.36,18.36,13448288,13448288
"2023-03-31","CHEMBOND.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4404441000,2552905000,1851536000,10016000,126552000,362281000,488833000,46361000,1550805000,4103710000,1757000,12151000,10413000,45053000,394803000,344637000,706443000,315461000,-711718000,336679000,88959000,251622000,0,-1000,250956000,0,250956000,18.36,18.36,13448288,13448288
"2023-03-31","CHEMCON.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",3028847000,1757438000,1271409000,995000,51695000,98059000,149754000,133147000,648156000,2405594000,79479000,94365000,14886000,83714000,840114000,755851000,284484000,623352000,-298821000,741514000,190414000,551101000,0,0,551101000,0,551101000,15.04,15.04,36631000,36631000
"2023-03-31","CHEMCON.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",3028847000,1757438000,1271409000,995000,51695000,98059000,149754000,133147000,648156000,2405594000,79479000,94365000,14886000,83714000,840114000,755851000,284484000,623352000,-298821000,741514000,190414000,551101000,0,0,551101000,0,551101000,15.04,15.04,36631000,36631000
"2022-03-31","CHEMCRUX.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",820124000,603471000,216653000,1214000,11576000,32524000,44100000,-19587000,25727000,629198000,-757000,915000,1673000,15881000,217035000,200858000,-7039000,193819000,5662000,199481000,50894000,148587000,0,0,148587000,0,148587000,10.03,10.03,14809000,14809000
"2023-03-31","CHEMFAB.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",3311226000,1744087000,1567139000,6553000,35643000,43532000,79175000,17297000,720655000,2464742000,1049000,6228000,2448000,229312000,1128877000,896834000,512971000,877085000,-515419000,894386000,248553000,645833000,0,0,645833000,0,645833000,45.61,45.14,14160974,14305922
"2023-03-31","CHEMFABALKA.BO","INR","0000000000","2023-03-31","2023-03-29 20:00:00","2022","FY",3313646000,2190405000,1123241000,6144000,0,0,214896000,-17157000,238197000,2428602000,772000,5951000,5179000,-229312000,1114356000,893613999,-8569999,885044000,9342000,894386000,248553000,645833000,0,0,645833000,0,645833000,45.14,45.14,14160974,14305922
"2022-06-30","CHEMM.CO","DKK","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",428391000,44138000,384253000,6330000,41301000,0,41301000,140187000,181488000,225626000,-1508000,9000,1517000,13798000,218535000,204702000,11860000,202854000,-13342000,203220000,43751000,159469000,0,0,159469000,0,159469000,9.16,9.16,17402479,17402479
"2023-03-31","CHEMOPH.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",2951390,5200,2946190,0,269770,35280,305050,2951000,2042300,2042300,4616870,4725170,108300,131010,971280,-3362340,4202610,5042880,-108300,731970,258930,473030,0,0,473030,0,473030,0.32,0.32,1478125,1478125
"2023-03-31","CHEMPLASTS.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",49410800000,32117000000,17293800000,1897800000,507500000,648800000,1515100000,798900000,14032400000,46149400000,-897100000,79500000,1540200000,1420000000,4675300000,2437700000,532500000,3935900000,-1255100000,1715100000,191600000,1523500000,0,0,1523500000,0,1523500000,9.64,9.64,158109574,158109574
"2023-03-31","CHEMPLASTS.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",49410800000,32117000000,17293800000,1897800000,507500000,648800000,1515100000,798900000,14032400000,46149400000,-897100000,79500000,1540200000,1420000000,4675300000,2437700000,532500000,3935900000,-1255100000,1715100000,191600000,1523500000,0,0,1523500000,0,1523500000,9.64,9.64,158109574,158109574
"2023-03-31","CHEMTECH.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",204182734,124797304,79385430,0,1714107,2255607,3969714,5995,48811972,173609276,-11329000,1798788,11008924,9771695,48805140,39033445,-4749985,34283460,-6508596,27774864,-118657,27894000,0,0,27894000,0,27894000,2.43,2.43,11487333,11487333
"2023-03-31","CHENFERRO.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",1389027000,1318918000,70109000,0,15125000,937000,16062000,23367000,39429000,1358347000,9860000,10067000,207000,10847000,41527000,30680000,0,30680000,2260000,32940000,0,32940000,0,0,32940000,0,32940000,9.14,9.14,3604500,3604500
"2023-03-31","CHENNPETRO.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",767347000000,691167800000,76179200000,64400000,1301000000,771300000,2072300000,71900000,24941700000,716109500000,-3235000000,71900000,3301800000,5734600000,57049100000,51361700000,5094200000,56568200000,-8391700000,48064200000,12748900000,35258700000,0,56600000,35315300000,0,35315300000,237.16,237.16,148911400,148911400
"2023-03-31","CHENNPETRO.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",767347000000,691167800000,76179200000,64400000,1301000000,771300000,2072300000,71900000,24941700000,716109500000,-3235000000,71900000,3301800000,5734600000,57049100000,51361700000,5094200000,56568200000,-8391700000,48064200000,12748900000,35258700000,0,56600000,35315300000,0,35315300000,237.16,237.16,148911400,148911400
"2022-06-30","CHEOF","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",1648300000,411000000,1237300000,210700000,159000000,498700000,657700000,31100000,941400000,1352400000,-6200000,2400000,8600000,73000000,475400000,402400000,-2400000,402400000,-6200000,393800000,104700000,289100000,0,0,289100000,0,289100000,4.4,4.4,65770438,65770646
"2022-06-30","CHEOY","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",1641100000,411000000,1230100000,210700000,159000000,498700000,657700000,31100000,868400000,1279400000,-6200000,2400000,8600000,73000000,434700000,402400000,-2400000,361700000,-6200000,393800000,104700000,289100000,0,0,289100000,0,289100000,4.4,4.4,65770438,65770646
"2022-12-31","CHEV","USD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",0,0,0,682000,71000,0,71000,0,753000,753000,0,0,15000,228485,-795000,-780000,27000,-753000,-57000,-810000,15000,-810000,0,0,-810000,0,-810000,-0.39,-0.39,2096040,2096040
"2023-03-31","CHEVIOT.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",5599893000,3250195000,2349698000,0,19441000,264526000,283967000,0,1725231000,4997391000,72738000,76142000,3404000,43864000,761868000,718049000,-93582000,624467000,90178000,714645000,170033000,544612000,0,0,544612000,0,544612000,90.51,90.51,6016875,6016875
"2023-03-31","CHEVIOT.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",5599893000,3250195000,2349698000,0,19441000,264526000,283967000,0,1725231000,4997391000,72738000,76142000,3404000,43864000,761868000,718049000,-93582000,624467000,90178000,714645000,170033000,544612000,0,0,544612000,0,544612000,90.51,90.51,6016875,6016875
"2022-12-31","CHEWA.BK","THB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2101081377,1488627324,612454053,0,185380244,247101505,424404749,0,424404749,1913032073,-66518613,17969669,307488282,10690000,198739300,217120645,0,188049300,-68081606,150602032,33612842,115426197,0,0,115426197,0,115426197,0.0905,0.0905,1275028000,1275028000
"2022-12-31","CHF.L","GBP","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",0,4132,-4132,0,524997,326770,851767,45132,851767,855899,0,0,35,4132,-4002397,-4006529,3150630,-855900,-3150633,-4006532,-347145,-3659387,0,0,-3659387,0,-3659387,-0.0283,-0.0283,129259818,129259818
"2022-12-31","CHFFF","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",37321229000,22956630000,14364599000,122480000,3642177000,0,3642177000,-989997000,2652180000,25608810000,-3317156000,171112000,3432622000,2090572000,12690511000,10695569000,-95630000,10599939000,-3336992000,7262947000,1747983000,5514964000,0,0,4601939000,0,4601939000,0.75,0.75,6142975292,6142975292
"2022-12-31","CHFFY","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",37321229000,22956630000,14364599000,122480000,3642177000,0,3642177000,-989997000,2652180000,25608810000,-3317156000,171112000,3432622000,2090572000,12690511000,10695569000,-95630000,10599939000,-3336992000,7262947000,1747983000,5514964000,0,0,4601939000,0,4601939000,6.75,6.75,682553222,682552810
"2022-12-31","CHFHF","USD","0000000000","2022-12-31","2022-12-29 19:00:00","2022","FY",4390031,0.383928582072258,4390030,0.7440575090705633,6874000,10000,6874000,-1295231,1295231,1114663,2702000,2831000,19202,65200,3340568,3275367,0,3275367,-8932,3266435,1093674,2172761,0,0,2172761,0,2172761,0.0012929010000000002,0.0012929010000000002,214800780,214800780
"2022-12-31","CHFHY","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",20967837000,13469507000,7498330000,0,505876000,5539212000,6045088000,-134820000,5910268000,19379775000,15319000,18827000,3508000,613428000,2189020000,1575592000,12470000,1588062000,26386000,1614448000,404022000,1210426000,0,0,659836000,0,659836000,4.8,4.8,139861545,139861169.8
"2022-12-31","CHFLF","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",21310933000,7360333000,13950600000,493385000,1535012000,6545373000,8080385000,-402551000,7603284000,14963617000,315793000,315793000,33640000,494444000,6251046000,5784238000,-407408000,5784238000,1286279000,6663109000,1715003000,4948106000,0,0,4942048000,0,4942048000,0.55,0.55,8941352894,8941352894
"2022-12-31","CHFW-UN","USD","0001824893","2023-03-31","2023-03-31 06:27:57","2022","FY",12500000,3269000,9231000,37013000,19826000,0,19826000,7554000,56839000,56839000,781000,781000,0,3269000,-42384000,-44339000,0,-44339000,8335000,-36004000,-8335000,-36004000,0,0,-27669000,0,-36004000,-11.95,-11.95,2314799,2314799
"2022-12-31","CHG","USD","0001893311","2023-03-31","2023-03-31 10:15:43","2022","FY",43825424,31450075,12375349,0,13445545,3126,13445545,2385995,15831540,47281615,-7518267,5483891,5483891,8671,-1863420,-3906462,450271,-3456191,-5934162,-9390353,-7869886,-9390353,0,0,-1520467,0,-9390353,-0.0549,-0.0549,27691918,27691918
"2022-12-31","CHG-R.BK","THB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",10103108959,5907988705,4195120254,0,934882925,0,934882925,-304568105,630314820,6538303525,-10197912,6079247,16277159,381781000,3952665676,3564805434,0,3564805434,-11304628,3553500806,703370825,2851236697,0,-1106716,2778447748,0,2778447748,0.25,0.25,11000000000,11000000000
"2022-12-31","CHG.BK","THB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",10103108959,5907988705,4195120254,0,934882925,0,934882925,-304568105,630314820,6538303525,-10197912,6079247,16277159,381781000,3952665676,3564805434,0,3564805434,-11304628,3553500806,703370825,2851236697,0,-1106716,2778447748,0,2778447748,0.25,0.25,11000000000,11000000000
"2022-12-31","CHG.DE","EUR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",42067300,-118300,42185600,0,1755770,1873500,3629270,126480,45085220,44966920,-1681180,1189940,2629060,7989310,5176790,-3172040,92960,-4256620,-2715250,-5801070,803250,-6604350,352760,-352750,-6604320,0,-5885030,-0.41,-0.41,16066600,16066600
"2022-10-31","CHG.L","GBP","0000000000","2022-10-31","2022-10-30 20:00:00","2022","FY",442800000,0,442800000,81500000,0,0,6500000,-389500000,-389500000,-389500000,-100000,1400000,1500000,21800000,71200000,49400000,0,53300000,-1500000,51800000,4400000,44400000,3000000,0,47400000,0,47400000,0.17,0.16,280506245,288218004
"2022-12-31","CHGCF","JPY","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",1259946000000,476251000000,783695000000,149626000000,23611000000,77149000000,100760000000,-2134000000,250386000000,726637000000,-9000000,182000000,61000000,31434000000,531227000000,531227000000,2082000000,533309000000,-2143000000,531166000000,156737000000,374429000000,0,0,374429000000,0,374429000000,227.64,227.57,1644797728,1645337932
"2022-12-31","CHGCY","JPY","0001453934","2022-12-31","2022-12-31 00:00:00","2022","FY",1259946000000,476251000000,783695000000,149626000000,23611000000,77149000000,100760000000,-2134000000,250386000000,726637000000,-9000000,182000000,61000000,31434000000,531227000000,531227000000,2082000000,533309000000,-2143000000,531166000000,156737000000,374429000000,0,0,374429000000,0,374429000000,227.64,227.57,1644797728,1645337932
"2022-12-31","CHGG","USD","0001364954","2023-02-21","2023-02-21 16:57:21","2022","FY",766897000,197396000,569501000,196637000,216247000,147660000,363907000,101029000,560544000,757940000,6391000,12431000,6040000,91607000,105789000,14182000,-5225000,109986000,94989000,103946000,-162692000,266638000,0,0,266638000,65444000,201194000,2.09,1.78,127557000,149859000
"2023-01-31","CHGX.CN","CAD","0000000000","2023-01-31","2023-01-30 19:00:00","2022","FY",0,59000,-59000,2235000,2474000,0,2474000,0,4709000,4709000,-1306594,1406,1308000,59000,-4650000,-4709000,-183000,-4807000,-1338000,-6230000,115000,-6230000,0,0,-6345000,0,-6230000,-0.13,-0.13,48261822,48261822
"2022-12-31","CHH","USD","0001046311","2023-03-01","2023-03-01 11:17:35","2022","FY",1401949000,701897000,700052000,26600000,0,0,207275000,30425000,237700000,939597000,-36509000,7288000,43797000,899997000,511028000,480603000,-2002000,478601000,-41795000,436806000,104654000,332152000,0,0,332152000,1,330271000,6.05,5.99,54595000,55121000
"2022-12-31","CHH.L","GBP","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",82528000,73355000,9173000,0,0,0,60910000,0,63377000,73355000,-88000,60000,35000,2983000,12619000,9749000,-60000,9173000,-88000,9601000,1706000,7895000,0,0,7895000,0,7895000,0.72,0.72,11009068,11009068
"2022-06-30","CHHE","USD","0001309057","2023-02-24","2023-02-24 13:47:37","2022","FY",267,1748,-1481,0,0,0,934927,711515,1646442,1648190,157161,157860,157161,830544,-817378,-1647923,0,-351016,1296907,-351016,2934,-353950,0,0,-353950,0,-353950,-0.0054,-0.0054,65539737,65539737
"2023-03-31","CHHGF","HKD","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",2312584000,1764532000,548052000,79396000,156781000,261949000,416684000,120093000,496080000,2260612000,-1157000,12545000,1157000,60414000,221426000,160098000,-108126000,51972000,107883000,159855000,30156000,128785000,0,0,130289000,0,130289000,0.21,0.21,630531600,630531600
"2022-12-31","CHHHF","CAD","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",381727000,271793000,109934000,0,34432000,0,34432000,67869000,102301000,374094000,-14943000,278000,15221000,20065000,-610000,-20675000,-1269000,7911000,-13952000,-35896000,-1543000,-34353000,0,0,-34353000,0,-34353000,-0.72,-0.72,47596000,47596000
"2022-12-31","CHHQF","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",131699427000,113460127000,18239300000,986162000,5933759000,597679000,6531438000,-2992312000,3539126000,116999253000,-2461369000,558175000,3019544000,6951059000,22577161000,15626102000,306237000,15932339000,-3325781000,12606558000,2797583000,9808975000,0,0,8701953000,0,8701953000,0.94,0.94,9299172000,9299172000
"2022-12-31","CHHQY","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",131699427000,113460127000,18239300000,986162000,5933759000,597679000,6531438000,-2992312000,3539126000,116999253000,-2461369000,558175000,3019544000,6951059000,22577161000,15626102000,306237000,15932339000,-3325781000,12606558000,2797583000,9808975000,0,0,8701953000,0,8701953000,0.94,0.94,9299172000,9299172000
"2022-12-31","CHHYF","CAD","0000000000","2022-12-31","2022-12-29 19:00:00","2022","FY",22481,0,22481,46199,3850648,310433,4207280,0,4207280,4349011,-182120,0,182120,141731,-7059682,-7201417,2874887,-4326530,-3057007,-7383537,-1,-7383537,0,0,-7383537,0,-7383537,-0.19,-0.19,39500645,39500645
"2022-10-31","CHI","USD","0001171471","2022-10-31","2022-10-30 20:00:00","2022","FY",-297274339,11632801,-308907140,0,770479,0,770479,-365961865,821615,821615,17170465,27117955,9947490,228485,-298095954,-288148464,0,-298095954,-9947490,-298095954,-10175979,-298095954,0,0,-298095954,0,-298095954,-4.1,-4.1,72706330,72706330
"2022-12-31","CHI.NZ","NZD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",88237000,3922000,84315000,0,26863000,0,26863000,0,51473000,55395000,-9764000,183000,9947000,24610000,57635000,33025000,-183000,33025000,-9764000,23078000,6524000,16554000,0,-4594000,11960000,0,11960000,0.0322,0.0322,371629000,371629000
"2022-12-31","CHIC.BK","THB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",760351462,387285855,373065607,0,146857623,182092807,328950430,-9709096,319241334,706527189,-32691137,434512,33125649,97013000,151271783,53824273,0,54258785,-32691137,21133136,4551388,16581748,0,0,16581748,0,16581748,0.0122,0.0122,1360000000,1360000000
"2022-12-31","CHIF","USD","0000000000","2022-12-31","2022-12-29 19:00:00","2022","FY",0,0,0,0,0,0,2401244,0,2401244,2401244,0,0,204,228485,-2398924,-2398924,-2316,-2401240,2113,-2399127,-228485,-2399127,0,0,-2399127,0,-2399127,-0.1,-0.1,23257195,23257195
"2022-12-31","CHILE.SN","CLP","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",3089998000000,0,3089998000000,0,761466000000,37233000000,798699000000,-2203507000000,-1404808000000,-1404808000000,2266129000000,2320580000000,1040914000000,84205000000,1755817000000,1671612000000,63585000000,1685190000000,-63585000000,1685192000000,275757000000,1395855000000,0,49946000000,1445799000000,36366000000,1409433000000,13.95,13.95,101017081114,101017081114
"2022-12-31","CHIP.JK","IDR","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",147383062420,127445271493,19937790927,0,1545393924,602319910,4070367262,-188984930,4259352192,131704623687,-3224342934,25951366,3211061007,4351976730,20048388379,15696411649,-17972909,15678438740,-3272068108,12406370632,3090879877,9315490755,0,-1,9315490754,0,9315490754,11.56,11.56,806000000,806000000
"2022-08-31","CHIT","USD","0000000000","2022-08-31","2022-08-29 20:00:00","2022","FY",0,0,0,0,0,0,0,0,0,0,0,0,0,228485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-03-31","CHITRTX.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",1221000,1370000,-149000,0,614000,0,614000,1000,2546000,3916000,0,105000,0,228485,-2695000,0,0,-2695000,105000,-2590000,0,-2590000,0,0,-2590000,0,-2590000,-0.82,-0.82,3158537,3158537
"2022-12-31","CHIZF","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",14304242000,7105790000,7198452000,611831000,944404000,4604098000,5548502000,-152251000,6008082000,13113872000,-153426000,67269000,220695000,1099397000,2160201000,1060804000,3479000,1064283000,-224174000,840109000,119357000,720965000,0,0,764486000,0,764486000,0.15,0.15,5035801000,5035801000
"2022-12-31","CHJI","USD","0000029952","2023-04-17","2023-04-17 14:13:27","2022","FY",371024,0,371024,0,0,0,0,-1484096,-1484096,-1484096,0,0,0,742048,-371024,2226140,-371020,-1113072,-1484096,371024,-742048,371024,0,0,1113072,0,371024,0.0172,0.0172,64629559,64629559
"2022-12-31","CHJTF","HKD","0000000000","2022-12-31","2022-12-29 19:00:00","2022","FY",35975851171,10094352567,25881498604,4635832541,1172842000,10337423000,13352638433,814849000,17988470975,28082823543,-24891000,282030523,28945201,1216153136,8655091000,7607152000,285875630,7893027630,942120887,8835148517,1570130934,6232050000,0,802443702,6091390000,0,6893833702,0.59,0.59,11917204000,11918523000
"2022-12-31","CHK","USD","0000895126","2023-02-22","2023-02-22 07:47:25","2022","FY",11443000000,7744000000,3699000000,0,142000000,4231000000,142000000,72000000,214000000,7958000000,-160000000,3000000,160000000,1753000000,5567000000,3814000000,-34000000,3780000000,-129000000,3651000000,-1285000000,4936000000,0,0,4936000000,0,4869000000,38.71,33.36,125785000,145961000
"2022-06-30","CHK.AX","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",0,0,0,0,956.393,1691746,1692703,0,1692703,1692703,0,12331,0,2109.159,-1692700,0,0,-1692700,-1135247,-2827947,-1147.5750000001863,-2827947,0,0,-2827947,0,-2827947,-0.002,-0.002,1426384178,1426384178
"2022-12-31","CHKEL","USD","0000895126","2023-02-22","2023-02-22 07:47:25","2022","FY",11443000000,7744000000,3699000000,0,142000000,4231000000,142000000,72000000,214000000,7958000000,-160000000,3000000,160000000,1753000000,5567000000,3814000000,-34000000,3780000000,-129000000,3651000000,-1285000000,4936000000,0,0,4936000000,0,4869000000,38.71,33.36,125785000,145961000
"2022-12-31","CHKEW","USD","0000895126","2023-02-22","2023-02-22 12:47:25","2022","FY",11443000000,3287000000,8156000000,0,142000000,4215000000,4357000000,-49000000,4429000000,10343000000,-160000000,3000000,163000000,1753000000,5564000000,3811000000,-31000000,3780000000,-129000000,3651000000,-1285000000,4936000000,0,0,4936000000,0,4869000000,38.71,33.36,125785000,145961000
"2022-12-31","CHKEZ","USD","0000895126","2022-12-31","2022-12-31 00:00:00","2022","FY",11443000000,3529000000,7914000000,0,142000000,4215000000,4357000000,-223000000,4134000000,7663000000,-160000000,3000000,160000000,1753000000,5564000000,3811000000,-31000000,3780000000,-129000000,3651000000,-1285000000,4936000000,0,0,4936000000,67000000,4869000000,0,0,0,0
"2022-12-31","CHKGF","HKD","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",56341000000,26650000000,29691000000,0.35153493760202204,0,0,9830000000,-10419000000,12464000000,39114000000,-1173000000,2097000000,1173000000,2045000000,19272000000,23856000000,536000000,24392000000,-1709000000,22683000000,2860000000,19823000000,2056000000,0,21966000000,2056000000,19627000000,5.55,5.55,3628235965,3628235965
"2022-12-31","CHKIF","CNY","0001041668","2023-04-27","2023-04-27 06:08:40","2022","FY",87059000000,79971000000,7088000000,387000000,3511000000,4355000000,7866000000,673000000,30154000000,110125000000,-1722000000,457000000,6006000000,24260000000,-5357000000,-29419000000,6877000000,-22542000000,-8984000000,-31550000000,2166000000,-33698000000,0,0,-32699000000,0,-32682000000,-1.9,-1.9,17205000000,17205000000
"2022-05-31","CHKKF","CAD","0000000000","2022-05-31","2022-05-30 20:00:00","2022","FY",0,127864,-127864,0,1829387,5318082,7147469,0,7147469,7275333,0,0,0,127864,-6736661,-6864525,-130851,-6995376,-690765,-7686141,0,-7686141,0,0,-7686141,0,-7686141,-0.0681,-0.0681,112931000,112931000
"2022-06-30","CHKMF","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",0,0,0,0,956.393,1691746,1692703,0,1692703,1692703,0,12331,0,2109.159,-1692700,0,0,-1692700,-1135247,-2827947,-1147.5750000001863,-2827947,0,0,-2827947,0,-2827947,-0.002,-0.002,1426384178,1426384178
"2022-12-31","CHKP","USD","0001015922","2023-04-27","2023-04-27 16:31:46","2022","FY",2329900000,304400000,2025500000,349900000,116100000,675200000,791300000,0,1141200000,1445600000,65800000,44000000,44000000,36200000,920500000,884300000,0,884300000,44000000,928300000,131400000,796900000,0,0,796900000,0,796900000,6.36,6.31,125205504,126338989
"2022-12-31","CHKR","USD","0001524769","2023-03-24","2023-03-23 20:15:26","2022","FY",15842000,1111000,14731000,0,1272000,0,1272000,471000,1743000,2854000,0,0,0,-13459000,12988000,12988000,0,12988000,0,12988000,12988000,12988000,0,0,12988000,0,12988000,0.28,0.28,46750000,46750000
"2022-12-31","CHKZ.ME","RUB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",22576123000,19067455000,3508668000,0,335798000,447509000,783307000,1151731000,1935038000,21002493000,-1206864000,16740000,672050000,21985000,1014421000,992436000,581194000,1573630000,-1253244000,320386000,170005000,150381000,0,0,150381000,0,150381000,250.54,250.54,600216,600216
"2022-06-30","CHL.AX","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",16357472,15911965,445507,0,875715,3878019,5183734,-2902210,8085944,23997908,-707827,4577,3559,243368,-7151691,-7583917,303918,-7640440,-1014921,-8515014,-350330,-8164684,0,1,-8164683,1,-8164684,-0.21,-0.21,38939406,38939406
"2023-03-31","CHLL.L","GBP","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",82840,289699,-206859,0,2636115,994067,3630182,145834,3908795,4198494,-299397,24159,323556,132779,-3806682,-3939458,-30362,-3969820,-293194,-4263014,0,-4263014,-24877,-4.09e-10,-4287891,0,-4287891,-0.0176,-0.0176,242997694,242997694
"2022-12-31","CHLLF","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",7625622000,3595519000,4030103000,637352000,1238177000,2002614000,3240791000,-201090000,3039701000,6635220000,112830000,160893000,48063000,377744000,1199627000,821883000,-193049000,1423758000,144986000,773820000,166192000,607628000,0,0,608186000,0,608186000,0.6,0.59,1010774000,1019649000
"2022-03-31","CHLLTD.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",554427000,234747000,319680000,0,17244000,4129000,21373000,399511000,420884000,655631000,-126417000,7690000,126417000,154576000,137197000,-17379000,-83825000,-101204000,-42592000,-143796000,4581000,-148377000,0,0,-148377000,0,-148377000,-2.71,-2.71,54818290,54818290
